postcode,num_streets,RenewalsOrAcq,collection_amount,donation_amount,total_received,age,weekends,profitable
6158,1,Acq,113.5,0,113.5,,3,1
6158,1,Renewals,98.4,11.6,110,76,3,1
6158,1,Renewals,106,0,106,,3,1
6158,1,Acq,100,0,100,59,3,1
6158,1,Acq,100,0,100,80,3,1
6158,1,Renewals,100,0,100,,3,1
6158,1,Renewals,100,0,100,80,3,1
6158,1,Acq,93.5,0,93.5,,3,1
6158,1,Renewals,87.35,0,87.35,,3,1
6158,1,Acq,75,0,75,52,3,0
6158,1,Renewals,72,0,72,57,3,0
6158,1,Acq,70,0,70,,3,0
6158,1,Acq,65,0,65,62,3,0
6158,1,Acq,0,50,50,,3,0
6158,1,Renewals,50,0,50,,3,0
6158,1,Renewals,50,0,50,,3,0
6158,2,Renewals,0,50,50,58,3,0
6158,1,Renewals,50,0,50,82,3,0
6158,1,Acq,46.2,0,46.2,75,3,0
6158,1,Renewals,45,0,45,83,3,0
6158,1,Acq,35,0,35,,3,0
6158,7,Acq,25,0,25,,3,0
6158,1,Acq,22,0,22,69,3,0
6158,1,Acq,14,0,14,68,3,0
6158,1,Acq,-137,-13,-150,,3,0
6159,1,Acq,0,100,100,,3,1
6159,1,Acq,90,0,90,,3,1
6159,1,Acq,0,70,70,,3,0
6159,1,Acq,62,0,62,77,3,0
6159,1,Acq,60,0,60,77,3,0
6159,1,Renewals,54,0,54,57,3,0
6159,1,Acq,53.35,0,53.35,67,3,0
6159,1,Acq,50,0,50,,3,0
6159,1,Renewals,50,0,50,,3,0
6159,1,Acq,0,25,25,,3,0
6160,1,Renewals,312,0,312,,3,1
6160,2,Renewals,195,5,200,74,3,1
6160,1,Renewals,170,0,170,,3,1
6160,1,Renewals,100,20,120,,3,1
6160,1,Renewals,118.2,0,118.2,,3,1
6160,1,Acq,88,0,88,,3,1
6160,1,Renewals,85,0,85,70,3,1
6160,1,Renewals,82,0,82,,3,1
6160,1,Renewals,59.1,0,59.1,59,3,0
6160,7,Acq,55,0,55,,3,0
6160,1,Renewals,43.7,0,43.7,74,3,0
6160,1,Acq,40,0,40,67,3,0
6160,1,Acq,28,0,28,,3,0
6160,1,Renewals,15,0,15,,3,0
6160,1,Renewals,0,10,10,,3,0
6162,1,Acq,263,0,263,69,3,1
6162,1,Renewals,205.1,0,205.1,,3,1
6162,1,Renewals,160,0,160,53,3,1
6162,1,Renewals,147.45,0,147.45,64,3,1
6162,1,Renewals,97,0,97,,3,1
6162,1,Renewals,78,0,78,50,3,1
6162,1,Renewals,64.05,0,64.05,40,3,0
6162,1,Acq,64,0,64,,3,0
6162,1,Acq,61.5,0,61.5,,3,0
6162,1,Renewals,57,0,57,17,3,0
6162,1,Acq,55,0,55,67,3,0
6162,1,Renewals,54,0,54,71,3,0
6162,7,Acq,50,0,50,,3,0
6162,1,Renewals,41,0,41,,3,0
6162,1,Renewals,32,0,32,,3,0
6162,1,Acq,0,20,20,74,3,0
6162,1,Acq,16,0,16,35,3,0
6162,1,Acq,15,0,15,71,3,0
6163,8,Acq,188.1,0,188.1,,3,1
6163,1,Acq,180.8,0,180.8,,3,1
6163,2,Renewals,154.35,0,154.35,47,3,1
6163,1,Acq,150,0,150,,3,1
6163,1,Renewals,145,0,145,,3,1
6163,4,Renewals,143,0,143,70,3,1
6163,1,Renewals,142,0,142,67,3,1
6163,2,Acq,128,0,128,69,3,1
6163,1,Acq,126,0,126,70,3,1
6163,2,Acq,115,0,115,35,3,1
6163,1,Renewals,65,50,115,46,3,1
6163,1,Renewals,113.8,0,113.8,58,3,1
6163,1,Renewals,113.2,0,113.2,75,3,1
6163,1,Acq,90,20,110,69,3,1
6163,1,Renewals,110,0,110,72,3,1
6163,7,Acq,106.15,0,106.15,65,3,1
6163,1,Acq,56,50,106,,3,1
6163,1,Renewals,103.6,0,103.6,57,3,1
6163,2,Acq,102.7,0,102.7,86,3,1
6163,2,Acq,102.5,0,102.5,73,3,1
6163,1,Renewals,102.5,0,102.5,,3,1
6163,1,Acq,100,0,100,,3,1
6163,8,Acq,100,0,100,71,3,1
6163,1,Acq,0,100,100,57,3,1
6163,1,Renewals,100,0,100,71,3,1
6163,1,Renewals,100,0,100,47,3,1
6163,1,Renewals,96.15,0,96.15,67,3,1
6163,1,Renewals,94.6,0,94.6,51,3,1
6163,2,Renewals,93.4,0,93.4,68,3,1
6163,1,Renewals,93.15,0,93.15,52,3,1
6163,1,Acq,92.6,0,92.6,81,3,1
6163,1,Renewals,92.3,0,92.3,78,3,1
6163,1,Acq,90.2,0,90.2,60,3,1
6163,1,Acq,88.3,0,88.3,69,3,1
6163,1,Acq,85.5,0,85.5,67,3,1
6163,2,Acq,83.2,0,83.2,,3,1
6163,2,Renewals,83,0,83,,3,1
6163,1,Renewals,82.15,0,82.15,64,3,1
6163,1,Renewals,81.5,0,81.5,,3,1
6163,1,Renewals,80,0,80,,3,1
6163,1,Renewals,77,0,77,,3,1
6163,1,Acq,76.85,0,76.85,77,3,1
6163,3,Acq,76.35,0,76.35,,3,1
6163,1,Renewals,76,0,76,70,3,1
6163,1,Renewals,76,0,76,,3,1
6163,1,Renewals,75,0,75,,3,0
6163,1,Renewals,70.45,0,70.45,56,3,0
6163,1,Acq,70,0,70,62,3,0
6163,1,Renewals,70,0,70,,3,0
6163,1,Renewals,67,0,67,69,3,0
6163,2,Renewals,66,0,66,64,3,0
6163,1,Acq,65,0,65,65,3,0
6163,1,Renewals,65,0,65,74,3,0
6163,1,Acq,63.15,0,63.15,65,3,0
6163,1,Renewals,63,0,63,,3,0
6163,1,Acq,62,0,62,,3,0
6163,7,Renewals,62,0,62,59,3,0
6163,1,Renewals,61.65,0,61.65,,3,0
6163,1,Acq,60,0,60,69,3,0
6163,1,Acq,56,0,56,,3,0
6163,1,Acq,56,0,56,69,3,0
6163,1,Renewals,55.45,0,55.45,57,3,0
6163,1,Renewals,53,0,53,,3,0
6163,1,Acq,52,0,52,73,3,0
6163,1,Renewals,52,0,52,66,3,0
6163,1,Renewals,51.6,0,51.6,,3,0
6163,1,Renewals,51,0,51,,3,0
6163,7,Acq,50,0,50,59,3,0
6163,1,Acq,0,50,50,62,3,0
6163,1,Acq,50,0,50,,3,0
6163,2,Renewals,50,0,50,65,3,0
6163,1,Renewals,50,0,50,68,3,0
6163,1,Renewals,47,0,47,70,3,0
6163,1,Renewals,46,0,46,,3,0
6163,1,Renewals,44.4,0,44.4,,3,0
6163,1,Renewals,44,0,44,77,3,0
6163,1,Acq,43.5,0,43.5,57,3,0
6163,1,Acq,43,0,43,,3,0
6163,7,Acq,43,0,43,,3,0
6163,1,Renewals,33,10,43,62,3,0
6163,1,Acq,42,0,42,37,3,0
6163,1,Acq,42,0,42,53,3,0
6163,1,Renewals,42,0,42,,3,0
6163,1,Acq,41,0,41,45,3,0
6163,1,Acq,24,16,40,44,3,0
6163,1,Acq,40,0,40,55,3,0
6163,1,Renewals,40,0,40,,3,0
6163,1,Renewals,40,0,40,67,3,0
6163,1,Acq,38,0,38,53,3,0
6163,1,Acq,30,0,30,70,3,0
6163,2,Acq,30,0,30,34,3,0
6163,7,Acq,30,0,30,,3,0
6163,7,Acq,27,0,27,,3,0
6163,1,Acq,25,0,25,58,3,0
6163,1,Renewals,24,0,24,,3,0
6163,1,Acq,23,0,23,68,3,0
6163,1,Acq,22.05,0,22.05,62,3,0
6163,1,Acq,20,0,20,,3,0
6163,1,Acq,20,0,20,59,3,0
6163,1,Acq,20,0,20,64,3,0
6163,1,Acq,20,0,20,,3,0
6163,1,Renewals,0,20,20,62,3,0
6163,1,Renewals,16,0,16,,3,0
6163,1,Acq,0,10,10,56,3,0
6163,1,Renewals,10,0,10,,3,0
6164,1,Acq,195.65,0,195.65,65,3,1
6164,2,Renewals,181.95,0,181.95,55,3,1
6164,1,Acq,179,0,179,,3,1
6164,1,Renewals,155.95,0,155.95,62,3,1
6164,1,Renewals,115,0,115,,3,1
6164,1,Renewals,110,0,110,,3,1
6164,7,Acq,108,0,108,,3,1
6164,1,Acq,76,24,100,83,3,1
6164,1,Renewals,100,0,100,58,3,1
6164,1,Acq,94.6,0,94.6,66,3,1
6164,1,Acq,84,0,84,,3,1
6164,1,Acq,83,0,83,66,3,1
6164,1,Acq,70,0,70,,3,0
6164,2,Acq,65,0,65,32,3,0
6164,1,Acq,56,0,56,21,3,0
6164,1,Renewals,56,0,56,71,3,0
6164,1,Acq,54.85,0,54.85,,3,0
6164,1,Acq,52,0,52,43,3,0
6164,1,Acq,50,0,50,,3,0
6164,2,Acq,50,0,50,,3,0
6164,2,Acq,0,50,50,50,3,0
6164,1,Acq,50,0,50,,3,0
6164,1,Acq,0,50,50,,3,0
6164,1,Renewals,50,0,50,,3,0
6164,2,Renewals,50,0,50,,3,0
6164,1,Acq,46,0,46,,3,0
6164,5,Acq,45,0,45,,3,0
6164,1,Acq,42.05,0,42.05,,3,0
6164,1,Renewals,40.6,0,40.6,73,3,0
6164,2,Renewals,40,0,40,,3,0
6164,1,Renewals,40,0,40,,3,0
6164,1,Acq,9,30,39,39,3,0
6164,1,Renewals,36.9,0,36.9,64,3,0
6164,2,Renewals,36.3,0,36.3,,3,0
6164,2,Renewals,36,0,36,,3,0
6164,1,Acq,33.55,0,33.55,,3,0
6164,2,Acq,33,0,33,,3,0
6164,2,Acq,30,0,30,,3,0
6164,1,Acq,30,0,30,60,3,0
6164,1,Renewals,29,0,29,19,3,0
6164,1,Acq,28,0,28,45,3,0
6164,2,Renewals,7,20,27,47,3,0
6164,1,Renewals,26,0,26,44,3,0
6164,1,Acq,0,25,25,45,3,0
6164,1,Acq,23.3,0,23.3,,3,0
6164,2,Renewals,22.5,0,22.5,59,3,0
6164,2,Renewals,21.85,0,21.85,80,3,0
6164,3,Acq,21,0,21,37,3,0
6164,1,Acq,20,0,20,35,3,0
6164,1,Renewals,20,0,20,45,3,0
6164,4,Renewals,4.3,15.7,20,,3,0
6164,1,Renewals,14.7,0,14.7,,3,0
6164,1,Acq,12,0,12,,3,0
6164,1,Acq,0,10,10,,3,0
6164,1,Acq,0,10,10,53,3,0
6166,1,Renewals,247.75,0,247.75,79,3,1
6166,2,Acq,210.8,0,210.8,,3,1
6166,1,Acq,170,0,170,,3,1
6166,1,Renewals,144.5,0,144.5,,3,1
6166,1,Acq,95,0,95,75,3,1
6166,2,Acq,85,0,85,,3,1
6166,1,Acq,78,0,78,18,3,1
6166,1,Acq,62,0,62,,3,0
6166,1,Acq,60,0,60,69,3,0
6166,1,Acq,50.85,0,50.85,53,3,0
6166,1,Renewals,50.1,0,50.1,,3,0
6166,1,Acq,0,50,50,53,3,0
6166,4,Renewals,20,0,20,69,3,0
6167,1,Acq,159.1,0,159.1,,3,1
6167,1,Acq,100,0,100,56,3,1
6167,3,Acq,100,0,100,,3,1
6167,1,Acq,100,0,100,,3,1
6167,1,Renewals,91.95,0,91.95,,3,1
6167,1,Acq,74.65,0,74.65,70,3,0
6167,1,Acq,64,0,64,43,3,0
6167,1,Acq,62.5,0,62.5,40,3,0
6167,2,Acq,61.3,0,61.3,,3,0
6167,1,Acq,59,0,59,78,3,0
6167,1,Acq,58,0,58,,3,0
6167,1,Acq,57.7,0,57.7,44,3,0
6167,1,Acq,55,0,55,79,3,0
6167,1,Renewals,47,0,47,,3,0
6167,1,Acq,43,0,43,62,3,0
6167,1,Acq,0,40,40,,3,0
6167,1,Acq,39.1,0,39.1,74,3,0
6167,1,Renewals,38,0,38,,3,0
6167,1,Renewals,37.65,0,37.65,50,3,0
6167,1,Acq,32.5,0,32.5,69,3,0
6167,1,Acq,30,0,30,65,3,0
6167,1,Renewals,24,0,24,65,3,0
6167,1,Acq,0,20,20,,3,0
6167,1,Acq,20,0,20,89,3,0
6167,1,Renewals,20,0,20,,3,0
6167,1,Renewals,0,10,10,,3,0
6168,1,Acq,150,0,150,,3,1
6168,2,Renewals,95.65,50,145.65,69,3,1
6168,1,Acq,137.7,0,137.7,74,3,1
6168,2,Renewals,125.45,4,129.45,,3,1
6168,2,Renewals,125.45,0,125.45,,3,1
6168,1,Renewals,115,0,115,80,3,1
6168,1,Renewals,102.4,0,102.4,,3,1
6168,7,Acq,101,0,101,,3,1
6168,1,Acq,0,100,100,68,3,1
6168,2,Renewals,100,0,100,47,3,1
6168,1,Renewals,100,0,100,68,3,1
6168,1,Renewals,97,0,97,62,3,1
6168,1,Acq,93,0,93,83,3,1
6168,1,Renewals,90,0,90,,3,1
6168,1,Renewals,85,0,85,61,3,1
6168,1,Renewals,85,0,85,78,3,1
6168,1,Acq,82.05,0,82.05,,3,1
6168,1,Renewals,81.5,0,81.5,62,3,1
6168,1,Renewals,79.45,0,79.45,81,3,1
6168,1,Acq,78.3,0,78.3,73,3,1
6168,1,Renewals,77.05,0,77.05,60,3,1
6168,1,Renewals,76.55,0,76.55,83,3,1
6168,1,Renewals,75.2,0,75.2,58,3,1
6168,7,Acq,75,0,75,80,3,0
6168,1,Renewals,58.2,11.8,70,74,3,0
6168,1,Renewals,70,0,70,76,3,0
6168,1,Renewals,69,0,69,76,3,0
6168,2,Acq,43,20,63,,3,0
6168,2,Renewals,62.95,0,62.95,64,3,0
6168,3,Acq,60.45,0,60.45,,3,0
6168,1,Renewals,60.45,0,60.45,,3,0
6168,1,Acq,60,0,60,66,3,0
6168,1,Acq,57,0,57,,3,0
6168,1,Renewals,56.15,0,56.15,91,3,0
6168,1,Acq,56,0,56,75,3,0
6168,1,Renewals,56,0,56,62,3,0
6168,1,Renewals,55,0,55,,3,0
6168,1,Renewals,55,0,55,85,3,0
6168,1,Renewals,54.05,0,54.05,,3,0
6168,1,Acq,52.6,0,52.6,,3,0
6168,1,Renewals,52,0,52,,3,0
6168,1,Renewals,50.05,0,50.05,,3,0
6168,1,Renewals,50,0,50,,3,0
6168,1,Renewals,0,50,50,,3,0
6168,1,Renewals,50,0,50,52,3,0
6168,1,Renewals,50,0,50,,3,0
6168,1,Renewals,45,0,45,67,3,0
6168,1,Acq,44.05,0,44.05,54,3,0
6168,1,Acq,40,0,40,69,3,0
6168,1,Renewals,40,0,40,,3,0
6168,1,Renewals,38,0,38,68,3,0
6168,2,Renewals,38,0,38,,3,0
6168,1,Renewals,37.5,0,37.5,,3,0
6168,1,Renewals,37.15,0,37.15,,3,0
6168,1,Acq,36.15,0,36.15,74,3,0
6168,1,Acq,35.85,0,35.85,47,3,0
6168,4,Renewals,30,0,30,70,3,0
6168,1,Acq,26.8,0,26.8,80,3,0
6168,1,Acq,0,25,25,,3,0
6168,1,Acq,20,0,20,29,3,0
6168,1,Renewals,0,20,20,,3,0
6168,11,Renewals,20,0,20,67,3,0
6168,1,Acq,0,10,10,90,3,0
6169,1,Renewals,310,0,310,,3,1
6169,1,Renewals,243,10,253,,3,1
6169,2,Renewals,247.4,0,247.4,56,3,1
6169,1,Renewals,200,0,200,72,3,1
6169,1,Renewals,168,0,168,58,3,1
6169,1,Renewals,159.7,0,159.7,,3,1
6169,1,Renewals,140.8,0,140.8,,3,1
6169,1,Acq,122.75,0,122.75,52,3,1
6169,1,Renewals,119,0,119,67,3,1
6169,2,Renewals,117.2,0,117.2,53,3,1
6169,1,Acq,114.65,0,114.65,,3,1
6169,1,Renewals,110,0,110,17,3,1
6169,1,Renewals,107,0,107,80,3,1
6169,1,Renewals,56,50,106,,3,1
6169,1,Acq,103,0,103,,3,1
6169,1,Acq,100,0,100,58,3,1
6169,1,Acq,90,10,100,69,3,1
6169,1,Acq,100,0,100,,3,1
6169,1,Renewals,100,0,100,58,3,1
6169,1,Renewals,100,0,100,72,3,1
6169,1,Renewals,100,0,100,87,3,1
6169,1,Acq,97.2,0,97.2,70,3,1
6169,4,Renewals,91.65,0,91.65,57,3,1
6169,1,Renewals,83.4,0,83.4,58,3,1
6169,1,Acq,81,0,81,,3,1
6169,1,Renewals,81,0,81,40,3,1
6169,1,Acq,80,0,80,56,3,1
6169,1,Acq,80,0,80,,3,1
6169,3,Acq,80,0,80,,3,1
6169,1,Renewals,76.4,0,76.4,85,3,1
6169,1,Renewals,75,0,75,,3,0
6169,2,Acq,68,0,68,69,3,0
6169,1,Renewals,61,0,61,76,3,0
6169,1,Renewals,60,0,60,,3,0
6169,1,Renewals,58.3,0,58.3,75,3,0
6169,1,Acq,37,20,57,68,3,0
6169,1,Acq,56,0,56,70,3,0
6169,1,Acq,53.5,0,53.5,61,3,0
6169,1,Acq,53,0,53,,3,0
6169,1,Renewals,53,0,53,68,3,0
6169,7,Acq,52,0,52,58,3,0
6169,1,Acq,51.25,0,51.25,51,3,0
6169,3,Acq,50,0,50,,3,0
6169,1,Acq,0,50,50,62,3,0
6169,1,Acq,0,50,50,68,3,0
6169,1,Acq,50,0,50,58,3,0
6169,1,Acq,50,0,50,,3,0
6169,1,Renewals,50,0,50,,3,0
6169,1,Renewals,0,50,50,,3,0
6169,1,Renewals,49.6,0,49.6,48,3,0
6169,1,Acq,49.25,0,49.25,51,3,0
6169,1,Renewals,46.95,0,46.95,62,3,0
6169,1,Renewals,45.2,0,45.2,59,3,0
6169,1,Acq,42,0,42,,3,0
6169,1,Renewals,42,0,42,49,3,0
6169,2,Acq,40,0,40,66,3,0
6169,1,Acq,40,0,40,,3,0
6169,1,Renewals,38,0,38,71,3,0
6169,1,Renewals,37,0,37,,3,0
6169,1,Renewals,36,0,36,64,3,0
6169,1,Renewals,35,0,35,64,3,0
6169,7,Acq,33.7,0,33.7,87,3,0
6169,2,Renewals,33.45,0,33.45,65,3,0
6169,2,Renewals,33,0,33,,3,0
6169,8,Acq,30.35,0,30.35,44,3,0
6169,1,Renewals,20,10,30,53,3,0
6169,1,Renewals,29.55,0,29.55,50,3,0
6169,1,Renewals,28,0,28,63,3,0
6169,1,Acq,27.45,0,27.45,,3,0
6169,1,Acq,25,0,25,35,3,0
6169,1,Acq,25,0,25,,3,0
6169,1,Acq,25,0,25,70,3,0
6169,1,Acq,0,25,25,79,3,0
6169,1,Renewals,25,0,25,,3,0
6169,1,Renewals,23,0,23,,3,0
6169,1,Acq,22.8,0,22.8,52,3,0
6169,1,Acq,21,0,21,,3,0
6169,1,Acq,20,0,20,40,3,0
6169,1,Renewals,20,0,20,,3,0
6169,1,Acq,18,0,18,20,3,0
6169,1,Acq,16.35,0,16.35,18,3,0
6169,7,Acq,15,0,15,,3,0
6169,2,Acq,14,0,14,61,3,0
6169,1,Renewals,13.6,0,13.6,57,3,0
6169,9,Acq,0,10,10,,3,0
6169,1,Renewals,0,10,10,60,3,0
6169,1,Acq,5,0,5,76,3,0
6169,1,Acq,5,0,5,,3,0
6169,1,Acq,0,5,5,,3,0
6170,2,Acq,161,20,181,67,3,1
6170,1,Acq,117,0,117,63,3,1
6170,2,Acq,0,100,100,,3,1
6170,2,Renewals,80,0,80,56,3,1
6170,2,Acq,77,0,77,67,3,1
6170,1,Renewals,20,0,20,,3,0
6170,2,Acq,19.65,0,19.65,54,3,0
6170,2,Acq,0,5,5,,3,0
6171,7,Acq,300,0,300,71,3,1
6171,2,Renewals,200,0,200,69,3,1
6171,1,Acq,100,50,150,,3,1
6171,2,Acq,115.3,0,115.3,63,3,1
6171,1,Renewals,90,0,90,,3,1
6171,2,Acq,80,0,80,78,3,1
6171,1,Acq,76.5,0,76.5,,3,1
6171,1,Acq,72.5,0,72.5,66,3,0
6171,1,Acq,71.9,0,71.9,,3,0
6171,2,Renewals,64.05,0,64.05,20,3,0
6171,1,Renewals,0,40,40,,3,0
6171,1,Renewals,30,0,30,62,3,0
6171,1,Acq,0,25,25,66,3,0
6171,1,Renewals,11.7,0,11.7,,3,0
6172,1,Renewals,181,0,181,,3,1
6172,1,Renewals,174.85,0,174.85,86,3,1
6172,1,Renewals,170,0,170,60,3,1
6172,1,Acq,124,20,144,74,3,1
6172,1,Acq,122,0,122,75,3,1
6172,1,Acq,100,0,100,58,3,1
6172,2,Acq,80,0,80,75,3,1
6172,1,Acq,67,10,77,51,3,1
6172,1,Acq,71.3,0,71.3,,3,0
6172,1,Renewals,70,0,70,79,3,0
6172,8,Acq,59.45,0,59.45,,3,0
6172,1,Acq,52,0,52,,3,0
6172,1,Acq,52,0,52,76,3,0
6172,1,Acq,47,0,47,64,3,0
6172,1,Renewals,46.75,0,46.75,,3,0
6172,1,Acq,30,0,30,50,3,0
6172,1,Acq,30,0,30,52,3,0
6172,2,Acq,22,0,22,32,3,0
6172,1,Renewals,20,0,20,60,3,0
6172,1,Acq,18.3,0,18.3,48,3,0
6172,1,Acq,12,0,12,,3,0
6173,1,Acq,30,50,80,,3,1
6173,1,Renewals,78,0,78,,3,1
6173,1,Acq,73,0,73,49,3,0
6173,1,Acq,72,0,72,68,3,0
6173,1,Acq,5,50,55,,3,0
6173,1,Acq,52,0,52,48,3,0
6173,1,Renewals,45.8,0,45.8,,3,0
6173,1,Acq,33,10,43,40,3,0
6173,1,Renewals,40,0,40,50,3,0
6173,1,Renewals,37,0,37,,3,0
6173,1,Acq,26,10,36,,3,0
6173,1,Renewals,20,10,30,47,3,0
6173,1,Acq,28,0,28,48,3,0
6173,1,Acq,27,0,27,56,3,0
6173,1,Acq,5,10,15,,3,0
6174,2,Renewals,93,0,93,54,3,1
6174,1,Renewals,82,0,82,79,3,1
6174,1,Renewals,52,0,52,72,3,0
6174,2,Acq,42,0,42,,3,0
6175,3,Renewals,135.3,14.7,150,64,3,1
6175,1,Renewals,90,0,90,72,3,1
6175,1,Renewals,80,0,80,,3,1
6175,1,Acq,53,0,53,46,3,0
6175,3,Renewals,50,0,50,64,3,0
6175,1,Renewals,0,50,50,,3,0
6175,1,Renewals,46.2,0,46.2,56,3,0
6175,2,Acq,43,0,43,46,3,0
6175,2,Acq,40,0,40,59,3,0
6175,2,Acq,10,0,10,69,3,0
6176,1,Renewals,150,0,150,67,3,1
6180,1,Renewals,903.4,0,903.4,72,3,1
6180,1,Renewals,135,0,135,63,3,1
6180,1,Acq,100,0,100,76,3,1
6180,1,Renewals,95,0,95,40,3,1
6181,1,Renewals,100,0,100,,3,1
6181,7,Acq,88.5,0,88.5,74,3,1
6181,1,Acq,45,0,45,61,3,0
6207,1,Renewals,30,0,30,,3,0
6208,2,Acq,229.45,0,229.45,,3,1
6208,1,Acq,202.2,0,202.2,,3,1
6208,1,Renewals,176.85,0,176.85,,3,1
6208,1,Acq,174,0,174,63,3,1
6208,1,Renewals,172.2,0,172.2,,3,1
6208,1,Acq,150,0,150,,3,1
6208,1,Acq,145.5,0,145.5,62,3,1
6208,1,Acq,138,0,138,,3,1
6208,1,Renewals,120,0,120,57,3,1
6208,2,Renewals,118,0,118,76,3,1
6208,2,Renewals,115.5,0,115.5,,3,1
6208,1,Acq,105,0,105,,3,1
6208,3,Renewals,54.3,50,104.3,78,3,1
6208,2,Acq,100,0,100,74,3,1
6208,1,Renewals,100,0,100,75,3,1
6208,1,Acq,49,50,99,54,3,1
6208,3,Acq,90.3,0,90.3,71,3,1
6208,1,Acq,90,0,90,,3,1
6208,3,Renewals,85.15,0,85.15,,3,1
6208,1,Acq,83,0,83,70,3,1
6208,1,Acq,70,0,70,68,3,0
6208,1,Acq,58.4,10,68.4,65,3,0
6208,1,Renewals,59.8,0,59.8,,3,0
6208,1,Acq,46,0,46,78,3,0
6208,1,Acq,40,0,40,,3,0
6208,2,Renewals,35,0,35,,3,0
6208,7,Acq,22,5,27,77,3,0
6208,1,Acq,22,0,22,36,3,0
6208,1,Acq,20,0,20,,3,0
6208,1,Acq,10,0,10,,3,0
6210,2,Renewals,275,0,275,86,3,1
6210,1,Acq,253,0,253,,3,1
6210,1,Acq,249.4,0,249.4,72,3,1
6210,1,Acq,224,0,224,74,3,1
6210,1,Acq,223,0,223,79,3,1
6210,1,Renewals,210,0,210,70,3,1
6210,1,Renewals,206,0,206,80,3,1
6210,1,Acq,201,0,201,64,3,1
6210,1,Renewals,200.85,0,200.85,74,3,1
6210,1,Renewals,195,0,195,,3,1
6210,2,Acq,191,0,191,71,3,1
6210,1,Acq,190.5,0,190.5,71,3,1
6210,1,Renewals,190.2,0,190.2,68,3,1
6210,1,Acq,190,0,190,,3,1
6210,2,Renewals,177,0,177,71,3,1
6210,1,Renewals,164.9,0,164.9,69,3,1
6210,3,Renewals,164.4,0,164.4,77,3,1
6210,7,Acq,158.85,0,158.85,,3,1
6210,1,Renewals,155,0,155,86,3,1
6210,2,Acq,153.95,0,153.95,80,3,1
6210,2,Acq,150,0,150,75,3,1
6210,2,Renewals,137,13,150,67,3,1
6210,1,Renewals,142.05,0,142.05,,3,1
6210,1,Renewals,134,0,134,74,3,1
6210,1,Acq,133.3,0,133.3,,3,1
6210,1,Acq,129.9,0,129.9,17,3,1
6210,1,Renewals,125,0,125,,3,1
6210,1,Renewals,122.95,0,122.95,,3,1
6210,1,Acq,121.3,0,121.3,72,3,1
6210,7,Acq,120,0,120,,3,1
6210,1,Renewals,118,0,118,,3,1
6210,3,Renewals,117,0,117,,3,1
6210,2,Renewals,115.2,0,115.2,,3,1
6210,1,Acq,114,0,114,73,3,1
6210,1,Renewals,64,50,114,82,3,1
6210,1,Acq,112.4,0,112.4,,3,1
6210,1,Acq,111.65,0,111.65,,3,1
6210,1,Acq,110,0,110,46,3,1
6210,1,Acq,95,15,110,67,3,1
6210,1,Renewals,110,0,110,,3,1
6210,2,Acq,100,0,100,68,3,1
6210,1,Acq,0,100,100,64,3,1
6210,1,Acq,45,55,100,,3,1
6210,1,Acq,100,0,100,,3,1
6210,1,Acq,100,0,100,,3,1
6210,1,Renewals,100,0,100,78,3,1
6210,7,Renewals,100,0,100,58,3,1
6210,1,Acq,95.1,0,95.1,,3,1
6210,7,Acq,83,10,93,57,3,1
6210,1,Renewals,92.5,0,92.5,79,3,1
6210,1,Acq,89.1,0,89.1,54,3,1
6210,1,Acq,88,0,88,74,3,1
6210,1,Acq,88,0,88,71,3,1
6210,1,Acq,84.9,0,84.9,56,3,1
6210,1,Renewals,83,0,83,55,3,1
6210,7,Acq,82.15,0,82.15,,3,1
6210,1,Acq,82,0,82,,3,1
6210,1,Renewals,80.6,0,80.6,80,3,1
6210,1,Acq,80,0,80,,3,1
6210,1,Renewals,64,16,80,60,3,1
6210,1,Renewals,80,0,80,68,3,1
6210,2,Renewals,79.3,0,79.3,68,3,1
6210,1,Acq,78,0,78,64,3,1
6210,5,Renewals,78,0,78,78,3,1
6210,1,Renewals,77.75,0,77.75,77,3,1
6210,1,Acq,77,0,77,66,3,1
6210,1,Acq,75.45,0,75.45,71,3,1
6210,2,Acq,74.25,0,74.25,55,3,0
6210,3,Acq,64,10,74,69,3,0
6210,1,Renewals,73.7,0,73.7,,3,0
6210,1,Acq,73.5,0,73.5,61,3,0
6210,1,Acq,73.25,0,73.25,47,3,0
6210,1,Renewals,73,0,73,70,3,0
6210,4,Renewals,72.6,0,72.6,62,3,0
6210,1,Renewals,71,0,71,,3,0
6210,1,Renewals,70.75,0,70.75,50,3,0
6210,2,Renewals,70,0,70,73,3,0
6210,1,Renewals,70,0,70,,3,0
6210,1,Renewals,69,0,69,,3,0
6210,1,Renewals,68.4,0,68.4,47,3,0
6210,1,Acq,67,0,67,,3,0
6210,1,Acq,67,0,67,72,3,0
6210,4,Renewals,66.6,0,66.6,74,3,0
6210,2,Renewals,66,0,66,63,3,0
6210,1,Acq,58.7,6.3,65,,3,0
6210,1,Acq,65,0,65,60,3,0
6210,1,Acq,63.7,0,63.7,79,3,0
6210,1,Renewals,62.8,0,62.8,75,3,0
6210,4,Renewals,52.7,10,62.7,46,3,0
6210,1,Acq,62,0,62,,3,0
6210,7,Acq,61.45,0,61.45,69,3,0
6210,1,Acq,61.4,0,61.4,,3,0
6210,1,Acq,61.3,0,61.3,,3,0
6210,1,Acq,60,0,60,,3,0
6210,2,Acq,44.2,15.8,60,43,3,0
