,postcode,num_streets,age,Acq,weekends,profitable,cluster,avg income
514,2073,1,68.0,1.0,4,1,0,131699.6578
515,2073,1,85.0,0.0,4,1,0,131699.6578
516,2073,1,57.0,1.0,4,1,0,131699.6578
517,2073,1,0.0,1.0,4,1,0,131699.6578
518,2073,1,72.0,0.0,4,1,0,131699.6578
519,2073,1,65.0,0.0,4,1,0,131699.6578
520,2073,1,80.0,0.0,4,1,0,131699.6578
521,2073,1,57.0,1.0,4,1,0,131699.6578
522,2073,1,67.0,1.0,4,1,0,131699.6578
523,2073,1,57.0,1.0,4,1,0,131699.6578
524,2073,10,65.0,1.0,4,1,0,131699.6578
525,2073,9,79.0,1.0,4,1,0,131699.6578
526,2073,1,76.0,1.0,4,1,0,131699.6578
527,2073,3,71.0,0.0,4,1,0,131699.6578
528,2073,1,69.0,1.0,4,1,0,131699.6578
529,2073,10,56.0,1.0,4,0,0,131699.6578
530,2073,1,66.0,0.0,4,0,0,131699.6578
531,2073,1,41.0,1.0,4,0,0,131699.6578
532,2073,9,64.0,1.0,4,0,0,131699.6578
533,2073,1,75.0,1.0,4,0,0,131699.6578
534,2073,1,71.0,1.0,4,0,0,131699.6578
535,2073,9,44.0,1.0,4,0,0,131699.6578
536,2073,9,48.0,1.0,4,0,0,131699.6578
537,2074,9,83.0,1.0,4,1,4,128634.704
538,2074,9,67.0,1.0,4,1,4,128634.704
539,2074,1,85.0,0.0,4,1,4,128634.704
540,2074,9,79.0,1.0,4,1,4,128634.704
541,2074,10,64.0,1.0,4,1,4,128634.704
542,2074,1,66.0,1.0,4,1,4,128634.704
543,2074,1,76.0,0.0,4,1,4,128634.704
544,2074,1,70.0,0.0,4,1,4,128634.704
545,2074,1,67.0,0.0,4,1,4,128634.704
546,2074,1,53.0,1.0,4,1,4,128634.704
547,2074,1,50.0,0.0,4,1,4,128634.704
548,2074,1,74.0,0.0,4,1,4,128634.704
549,2074,1,79.0,1.0,4,1,4,128634.704
550,2074,1,73.0,1.0,4,1,4,128634.704
551,2074,5,48.0,0.0,4,1,4,128634.704
552,2074,1,78.0,1.0,4,1,4,128634.704
553,2074,10,40.0,1.0,4,1,4,128634.704
554,2074,1,40.0,1.0,4,1,4,128634.704
555,2074,3,86.0,0.0,4,1,4,128634.704
556,2074,1,66.0,1.0,4,1,4,128634.704
557,2074,2,80.0,1.0,4,1,4,128634.704
558,2074,1,56.0,1.0,4,1,4,128634.704
559,2074,1,80.0,1.0,4,0,4,128634.704
560,2074,1,68.0,0.0,4,0,4,128634.704
561,2074,1,64.0,0.0,4,0,4,128634.704
562,2074,1,87.0,0.0,4,0,4,128634.704
563,2074,9,54.0,1.0,4,0,4,128634.704
564,2074,10,42.0,1.0,4,0,4,128634.704
565,2074,1,69.0,0.0,4,0,4,128634.704
566,2074,1,63.0,0.0,4,0,4,128634.704
567,2075,2,66.0,0.0,4,1,0,123708.1303
568,2075,1,72.0,1.0,4,1,0,123708.1303
569,2075,9,74.0,1.0,4,1,0,123708.1303
570,2075,2,51.0,0.0,4,1,0,123708.1303
571,2075,3,57.0,0.0,4,1,0,123708.1303
572,2075,1,44.0,0.0,4,1,0,123708.1303
573,2075,1,44.0,0.0,4,1,0,123708.1303
574,2075,9,69.0,1.0,4,1,0,123708.1303
575,2075,2,76.0,0.0,4,1,0,123708.1303
576,2075,1,51.0,0.0,4,1,0,123708.1303
577,2075,1,43.0,1.0,4,1,0,123708.1303
578,2075,1,77.0,0.0,4,1,0,123708.1303
579,2075,1,57.0,1.0,4,1,0,123708.1303
580,2075,1,53.0,1.0,4,1,0,123708.1303
581,2075,1,62.0,1.0,4,1,0,123708.1303
582,2075,1,82.0,1.0,4,1,0,123708.1303
583,2075,1,78.0,1.0,4,1,0,123708.1303
584,2075,2,71.0,1.0,4,1,0,123708.1303
585,2075,1,57.0,0.0,4,1,0,123708.1303
586,2075,1,82.0,1.0,4,0,0,123708.1303
587,2075,1,63.0,0.0,4,0,0,123708.1303
588,2075,1,48.0,1.0,4,0,0,123708.1303
589,2075,2,19.0,1.0,4,0,0,123708.1303
590,2075,1,51.0,1.0,4,0,0,123708.1303
591,2075,1,44.0,0.0,4,0,0,123708.1303
592,2076,1,76.0,1.0,4,1,4,123595.6771
593,2076,1,79.0,1.0,4,1,4,123595.6771
594,2076,1,74.0,1.0,4,1,4,123595.6771
595,2076,2,77.0,0.0,4,1,4,123595.6771
596,2076,9,69.0,1.0,4,1,4,123595.6771
597,2076,1,71.0,0.0,4,1,4,123595.6771
598,2076,1,66.0,1.0,4,1,4,123595.6771
599,2076,3,68.0,1.0,4,1,4,123595.6771
600,2076,1,56.0,1.0,4,1,4,123595.6771
601,2076,9,79.0,1.0,4,1,4,123595.6771
602,2076,9,75.0,1.0,4,1,4,123595.6771
603,2076,2,58.0,1.0,4,0,4,123595.6771
604,2076,1,35.0,1.0,4,0,4,123595.6771
605,2076,1,47.0,0.0,4,0,4,123595.6771
606,2076,9,67.0,1.0,4,0,4,123595.6771
607,2076,2,80.0,0.0,4,0,4,123595.6771
608,2076,1,72.0,1.0,4,0,4,123595.6771
609,2076,1,77.0,0.0,4,0,4,123595.6771
610,2076,1,19.0,1.0,4,0,4,123595.6771
611,2076,1,22.0,1.0,4,0,4,123595.6771
612,2076,1,49.0,0.0,4,0,4,123595.6771
613,2076,1,93.0,0.0,4,0,4,123595.6771
614,2077,1,89.0,1.0,4,1,0,73787.18167
615,2077,2,67.0,0.0,4,1,0,73787.18167
616,2077,9,51.0,1.0,4,1,0,73787.18167
617,2077,1,75.0,0.0,4,1,0,73787.18167
618,2077,1,65.0,1.0,4,1,0,73787.18167
619,2077,1,57.0,1.0,4,1,0,73787.18167
620,2077,9,82.0,1.0,4,1,0,73787.18167
621,2077,1,77.0,0.0,4,1,0,73787.18167
622,2077,1,66.0,1.0,4,1,0,73787.18167
623,2077,9,63.0,1.0,4,1,0,73787.18167
624,2077,1,85.0,1.0,4,1,0,73787.18167
625,2077,9,36.0,1.0,4,1,0,73787.18167
626,2077,1,63.0,0.0,4,1,0,73787.18167
627,2077,1,19.0,0.0,4,1,0,73787.18167
628,2077,1,71.0,1.0,4,1,0,73787.18167
629,2077,1,43.0,0.0,4,1,0,73787.18167
630,2077,9,63.0,1.0,4,1,0,73787.18167
631,2077,9,71.0,1.0,4,0,0,73787.18167
632,2077,1,73.0,1.0,4,0,0,73787.18167
633,2077,1,70.0,0.0,4,0,0,73787.18167
634,2077,1,60.0,1.0,4,0,0,73787.18167
635,2077,1,55.0,1.0,4,0,0,73787.18167
636,2077,1,40.0,0.0,4,0,0,73787.18167
637,2077,2,70.0,1.0,4,0,0,73787.18167
638,2077,2,43.0,1.0,4,0,0,73787.18167
639,2077,2,18.0,1.0,4,0,0,73787.18167
640,2077,1,64.0,1.0,4,0,0,73787.18167
641,2077,1,39.0,1.0,4,0,0,73787.18167
642,2077,1,65.0,1.0,4,0,0,73787.18167
643,2079,1,71.0,0.0,4,1,2,78064.3738
644,2079,1,52.0,0.0,4,1,2,78064.3738
645,2079,2,55.0,1.0,4,1,2,78064.3738
646,2079,1,77.0,0.0,4,1,2,78064.3738
647,2079,1,65.0,0.0,4,1,2,78064.3738
648,2079,1,65.0,0.0,4,0,2,78064.3738
649,2079,2,69.0,0.0,4,0,2,78064.3738
650,2079,1,38.0,1.0,4,0,2,78064.3738
651,2079,1,77.0,1.0,4,0,2,78064.3738
652,2079,1,49.0,1.0,4,0,2,78064.3738
653,2080,3,66.0,0.0,4,1,2,87516.00515
654,2080,1,44.0,1.0,4,1,2,87516.00515
655,2080,1,67.0,1.0,4,1,2,87516.00515
656,2080,2,65.0,1.0,4,1,2,87516.00515
657,2080,1,59.0,0.0,4,0,2,87516.00515
658,2080,9,74.0,1.0,4,0,2,87516.00515
659,2081,12,46.0,1.0,4,1,2,79110.19348
660,2081,3,67.0,0.0,4,1,2,79110.19348
661,2081,1,77.0,0.0,4,1,2,79110.19348
662,2081,1,56.0,0.0,4,0,2,79110.19348
663,2081,1,54.0,1.0,4,0,2,79110.19348
664,2081,1,22.0,0.0,4,0,2,79110.19348
665,2082,4,77.0,0.0,4,1,2,76506.31358
666,2082,1,73.0,0.0,4,1,2,76506.31358
667,2082,1,79.0,1.0,4,1,2,76506.31358
668,2082,1,43.0,0.0,4,1,2,76506.31358
669,2082,2,32.0,1.0,4,0,2,76506.31358
670,2082,1,23.0,0.0,4,0,2,76506.31358
671,2082,1,67.0,1.0,4,0,2,76506.31358
672,2083,2,65.0,0.0,4,1,2,76698.06204
673,2083,9,75.0,1.0,4,1,2,76698.06204
674,2083,1,70.0,0.0,4,1,2,76698.06204
675,2084,1,58.0,1.0,4,1,0,121955.1029
676,2084,9,40.0,1.0,4,0,0,121955.1029
677,2084,4,55.0,1.0,4,0,0,121955.1029
678,2085,1,70.0,0.0,4,1,0,95827.47035
679,2085,2,57.0,1.0,4,1,0,95827.47035
680,2085,1,78.0,0.0,4,1,0,95827.47035
681,2085,2,71.0,1.0,4,1,0,95827.47035
682,2085,1,71.0,1.0,4,1,0,95827.47035
683,2085,1,72.0,0.0,4,1,0,95827.47035
684,2085,1,65.0,1.0,4,1,0,95827.47035
685,2085,1,73.0,0.0,4,1,0,95827.47035
686,2085,1,68.0,0.0,4,1,0,95827.47035
687,2085,1,88.0,0.0,4,1,0,95827.47035
688,2085,1,22.0,0.0,4,0,0,95827.47035
689,2085,1,57.0,1.0,4,0,0,95827.47035
690,2085,1,62.0,0.0,4,0,0,95827.47035
691,2085,1,47.0,1.0,4,0,0,95827.47035
692,2086,2,55.0,1.0,4,1,3,94115.58437
693,2086,1,67.0,0.0,4,1,3,94115.58437
694,2086,1,59.0,0.0,4,1,3,94115.58437
695,2086,1,72.0,1.0,4,1,3,94115.58437
696,2086,1,79.0,1.0,4,1,3,94115.58437
697,2086,1,72.0,0.0,4,1,3,94115.58437
698,2086,1,78.0,1.0,4,1,3,94115.58437
699,2086,1,78.0,0.0,4,1,3,94115.58437
700,2086,9,75.0,1.0,4,1,3,94115.58437
701,2086,1,64.0,0.0,4,1,3,94115.58437
702,2086,2,63.0,0.0,4,1,3,94115.58437
703,2086,1,81.0,1.0,4,1,3,94115.58437
704,2086,1,43.0,0.0,4,0,3,94115.58437
705,2086,9,79.0,1.0,4,0,3,94115.58437
706,2086,2,47.0,1.0,4,0,3,94115.58437
707,2086,10,64.0,1.0,4,0,3,94115.58437
708,2086,1,52.0,0.0,4,0,3,94115.58437
709,2087,3,66.0,1.0,4,1,3,101830.9107
710,2087,9,79.0,1.0,4,1,3,101830.9107
711,2087,1,79.0,0.0,4,1,3,101830.9107
712,2087,2,85.0,0.0,4,1,3,101830.9107
713,2087,1,55.0,0.0,4,1,3,101830.9107
714,2087,1,72.0,0.0,4,1,3,101830.9107
715,2087,2,58.0,0.0,4,1,3,101830.9107
716,2087,1,78.0,1.0,4,1,3,101830.9107
717,2087,1,19.0,1.0,4,1,3,101830.9107
718,2087,1,75.0,1.0,4,1,3,101830.9107
719,2087,1,83.0,1.0,4,1,3,101830.9107
720,2087,1,68.0,1.0,4,0,3,101830.9107
721,2087,1,38.0,1.0,4,0,3,101830.9107
722,2087,1,69.0,1.0,4,0,3,101830.9107
723,2087,1,80.0,0.0,4,0,3,101830.9107
724,2087,1,71.0,0.0,4,0,3,101830.9107
725,2087,1,45.0,1.0,4,0,3,101830.9107
726,2087,1,51.0,0.0,4,0,3,101830.9107
727,2087,1,36.0,0.0,4,0,3,101830.9107
728,2088,1,63.0,1.0,4,1,1,210337.183
729,2088,1,49.0,0.0,4,1,1,210337.183
730,2088,1,85.0,0.0,4,1,1,210337.183
731,2088,1,72.0,1.0,4,1,1,210337.183
732,2088,9,75.0,1.0,4,1,1,210337.183
733,2088,1,54.0,1.0,4,1,1,210337.183
734,2088,9,67.0,1.0,4,1,1,210337.183
735,2088,1,71.0,1.0,4,1,1,210337.183
736,2088,9,73.0,1.0,4,1,1,210337.183
737,2088,1,84.0,0.0,4,1,1,210337.183
738,2088,1,78.0,1.0,4,1,1,210337.183
739,2088,1,48.0,1.0,4,1,1,210337.183
740,2088,1,70.0,0.0,4,1,1,210337.183
741,2088,1,68.0,1.0,4,1,1,210337.183
742,2088,9,68.0,1.0,4,1,1,210337.183
743,2088,1,70.0,1.0,4,1,1,210337.183
744,2088,9,79.0,1.0,4,0,1,210337.183
745,2088,1,53.0,0.0,4,0,1,210337.183
746,2088,9,72.0,1.0,4,0,1,210337.183
747,2088,9,61.0,1.0,4,0,1,210337.183
748,2088,1,67.0,1.0,4,0,1,210337.183
749,2088,1,76.0,0.0,4,0,1,210337.183
750,2088,2,69.0,1.0,4,0,1,210337.183
751,2089,1,53.0,0.0,4,1,0,119400.1257
752,2089,1,53.0,0.0,4,1,0,119400.1257
753,2089,1,56.0,0.0,4,1,0,119400.1257
754,2089,1,68.0,0.0,4,0,0,119400.1257
755,2090,1,69.0,1.0,4,1,4,134263.8359
756,2090,1,73.0,0.0,4,1,4,134263.8359
757,2090,9,67.0,1.0,4,1,4,134263.8359
758,2090,9,37.0,1.0,4,1,4,134263.8359
759,2090,2,68.0,0.0,4,1,4,134263.8359
760,2090,1,69.0,0.0,4,1,4,134263.8359
761,2090,1,92.0,1.0,4,0,4,134263.8359
762,2090,9,54.0,1.0,4,0,4,134263.8359
763,2090,1,70.0,1.0,4,0,4,134263.8359
764,2090,1,76.0,0.0,4,0,4,134263.8359
765,2090,1,92.0,1.0,4,0,4,134263.8359
766,2092,1,66.0,0.0,4,1,3,158155.9145
767,2092,1,71.0,0.0,4,1,3,158155.9145
768,2092,9,56.0,1.0,4,1,3,158155.9145
769,2092,1,58.0,0.0,4,1,3,158155.9145
770,2092,1,56.0,0.0,4,1,3,158155.9145
771,2092,10,61.0,1.0,4,1,3,158155.9145
772,2092,9,64.0,1.0,4,1,3,158155.9145
773,2092,1,71.0,1.0,4,1,3,158155.9145
774,2092,1,83.0,0.0,4,1,3,158155.9145
775,2092,9,69.0,1.0,4,0,3,158155.9145
776,2093,9,59.0,1.0,4,1,4,120477.5771
777,2093,2,73.0,0.0,4,1,4,120477.5771
778,2093,1,58.0,1.0,4,1,4,120477.5771
779,2093,1,74.0,1.0,4,1,4,120477.5771
780,2093,2,54.0,0.0,4,1,4,120477.5771
781,2093,9,67.0,1.0,4,1,4,120477.5771
782,2093,2,55.0,1.0,4,1,4,120477.5771
783,2093,1,73.0,0.0,4,1,4,120477.5771
784,2093,9,45.0,1.0,4,1,4,120477.5771
785,2093,2,25.0,0.0,4,1,4,120477.5771
786,2093,1,61.0,1.0,4,1,4,120477.5771
787,2093,1,68.0,0.0,4,1,4,120477.5771
788,2093,1,80.0,0.0,4,1,4,120477.5771
789,2093,1,62.0,1.0,4,1,4,120477.5771
790,2093,1,45.0,1.0,4,1,4,120477.5771
791,2093,1,51.0,0.0,4,0,4,120477.5771
792,2093,9,57.0,1.0,4,0,4,120477.5771
793,2093,1,66.0,1.0,4,0,4,120477.5771
794,2093,10,57.0,1.0,4,0,4,120477.5771
795,2093,1,79.0,0.0,4,0,4,120477.5771
796,2093,2,76.0,0.0,4,0,4,120477.5771
797,2094,1,65.0,0.0,4,1,2,117115.9152
798,2094,1,73.0,0.0,4,1,2,117115.9152
799,2094,9,42.0,1.0,4,1,2,117115.9152
800,2094,1,69.0,1.0,4,1,2,117115.9152
801,2094,1,60.0,0.0,4,0,2,117115.9152
802,2094,1,62.0,0.0,4,0,2,117115.9152
803,2094,1,16.0,1.0,4,0,2,117115.9152
804,2095,1,79.0,1.0,4,1,1,130193.5595
805,2095,9,78.0,1.0,4,1,1,130193.5595
806,2095,1,79.0,0.0,4,1,1,130193.5595
807,2095,9,21.0,1.0,4,1,1,130193.5595
808,2095,1,45.0,0.0,4,1,1,130193.5595
809,2095,1,65.0,1.0,4,0,1,130193.5595
810,2095,1,63.0,0.0,4,0,1,130193.5595
811,2096,1,85.0,0.0,4,1,3,120095.0845
812,2096,1,71.0,0.0,4,1,3,120095.0845
813,2096,9,61.0,1.0,4,1,3,120095.0845
814,2096,1,67.0,1.0,4,1,3,120095.0845
815,2096,1,66.0,0.0,4,0,3,120095.0845
816,2096,1,69.0,1.0,4,0,3,120095.0845
817,2096,1,44.0,1.0,4,0,3,120095.0845
818,2097,1,79.0,0.0,4,1,3,99767.3123
819,2097,1,58.0,1.0,4,1,3,99767.3123
820,2097,1,73.0,0.0,4,1,3,99767.3123
821,2097,1,69.0,1.0,4,1,3,99767.3123
822,2097,1,58.0,1.0,4,1,3,99767.3123
823,2097,1,45.0,1.0,4,1,3,99767.3123
824,2097,1,52.0,0.0,4,1,3,99767.3123
825,2097,1,64.0,1.0,4,1,3,99767.3123
826,2097,1,55.0,1.0,4,0,3,99767.3123
827,2097,1,61.0,1.0,4,0,3,99767.3123
828,2097,1,62.0,1.0,4,0,3,99767.3123
829,2097,1,57.0,0.0,4,0,3,99767.3123
830,2097,1,44.0,0.0,4,0,3,99767.3123
831,2097,1,51.0,1.0,4,0,3,99767.3123
832,2097,9,51.0,1.0,4,0,3,99767.3123
833,2099,10,71.0,1.0,4,1,0,78251.22576
834,2099,1,77.0,0.0,4,1,0,78251.22576
835,2099,2,66.0,0.0,4,1,0,78251.22576
836,2099,1,46.0,1.0,4,1,0,78251.22576
837,2099,1,74.0,0.0,4,1,0,78251.22576
838,2099,1,71.0,1.0,4,1,0,78251.22576
839,2099,1,70.0,0.0,4,1,0,78251.22576
840,2099,1,80.0,1.0,4,1,0,78251.22576
841,2099,1,70.0,0.0,4,1,0,78251.22576
842,2099,1,58.0,0.0,4,1,0,78251.22576
843,2099,1,76.0,1.0,4,1,0,78251.22576
844,2099,1,60.0,1.0,4,1,0,78251.22576
845,2099,1,58.0,0.0,4,1,0,78251.22576
846,2099,9,68.0,1.0,4,1,0,78251.22576
847,2099,1,68.0,1.0,4,1,0,78251.22576
848,2099,1,79.0,1.0,4,1,0,78251.22576
849,2099,2,76.0,1.0,4,0,0,78251.22576
850,2099,1,53.0,1.0,4,0,0,78251.22576
851,2099,1,57.0,0.0,4,0,0,78251.22576
852,2099,9,66.0,1.0,4,0,0,78251.22576
853,2099,9,71.0,1.0,4,0,0,78251.22576
854,2099,9,75.0,1.0,4,0,0,78251.22576
855,2099,1,88.0,0.0,4,0,0,78251.22576
856,2099,1,49.0,1.0,4,0,0,78251.22576
857,2099,1,47.0,1.0,4,0,0,78251.22576
858,2099,1,51.0,0.0,4,0,0,78251.22576
859,2099,1,24.0,1.0,4,0,0,78251.22576
860,2099,1,79.0,0.0,4,0,0,78251.22576
861,2100,1,44.0,0.0,4,1,3,84207.31472
862,2100,1,64.0,0.0,4,1,3,84207.31472
863,2100,1,57.0,0.0,4,1,3,84207.31472
864,2100,1,69.0,0.0,4,1,3,84207.31472
865,2100,10,43.0,1.0,4,1,3,84207.31472
866,2100,1,67.0,0.0,4,1,3,84207.31472
867,2100,1,55.0,1.0,4,1,3,84207.31472
868,2100,3,64.0,0.0,4,1,3,84207.31472
869,2100,1,73.0,0.0,4,1,3,84207.31472
870,2100,10,60.0,1.0,4,1,3,84207.31472
871,2100,1,78.0,0.0,4,1,3,84207.31472
872,2100,1,44.0,0.0,4,1,3,84207.31472
873,2100,2,70.0,0.0,4,0,3,84207.31472
874,2100,1,47.0,0.0,4,0,3,84207.31472
875,2100,9,71.0,1.0,4,0,3,84207.31472
876,2100,1,66.0,1.0,4,0,3,84207.31472
877,2100,1,27.0,0.0,4,0,3,84207.31472
878,2100,1,70.0,0.0,4,0,3,84207.31472
879,2100,10,51.0,1.0,4,0,3,84207.31472
880,2101,1,73.0,0.0,4,1,3,86937.62708
881,2101,1,82.0,1.0,4,1,3,86937.62708
882,2101,1,72.0,0.0,4,1,3,86937.62708
883,2101,1,68.0,0.0,4,1,3,86937.62708
884,2101,1,73.0,0.0,4,1,3,86937.62708
885,2101,1,76.0,0.0,4,1,3,86937.62708
886,2101,1,65.0,0.0,4,1,3,86937.62708
887,2101,1,76.0,1.0,4,1,3,86937.62708
888,2101,9,90.0,1.0,4,0,3,86937.62708
889,2101,1,71.0,1.0,4,0,3,86937.62708
890,2101,9,87.0,1.0,4,0,3,86937.62708
891,2101,9,90.0,1.0,4,0,3,86937.62708
892,2102,9,57.0,1.0,4,1,3,88948.44312
893,2102,9,56.0,1.0,4,1,3,88948.44312
894,2102,10,60.0,1.0,4,0,3,88948.44312
895,2102,4,68.0,1.0,4,0,3,88948.44312
896,2103,1,58.0,1.0,4,1,2,88979.15071
897,2103,1,80.0,0.0,4,1,2,88979.15071
898,2103,1,60.0,0.0,4,1,2,88979.15071
899,2103,2,81.0,1.0,4,1,2,88979.15071
900,2103,1,74.0,1.0,4,1,2,88979.15071
901,2103,1,46.0,1.0,4,1,2,88979.15071
902,2103,1,76.0,1.0,4,1,2,88979.15071
903,2103,1,77.0,1.0,4,1,2,88979.15071
904,2103,1,69.0,1.0,4,1,2,88979.15071
905,2103,9,69.0,1.0,4,1,2,88979.15071
906,2103,1,71.0,1.0,4,0,2,88979.15071
907,2103,1,66.0,0.0,4,0,2,88979.15071
908,2103,1,76.0,1.0,4,0,2,88979.15071
909,2103,1,71.0,1.0,4,0,2,88979.15071
910,2104,1,69.0,1.0,4,1,2,132628.6166
911,2104,1,68.0,1.0,4,1,2,132628.6166
912,2104,1,80.0,1.0,4,0,2,132628.6166
913,2105,1,74.0,0.0,4,1,2,128317.8484
914,2106,9,73.0,1.0,4,1,0,105531.6422
915,2106,1,63.0,1.0,4,1,0,105531.6422
916,2106,10,46.0,1.0,4,1,0,105531.6422
917,2106,9,67.0,1.0,4,0,0,105531.6422
918,2106,1,80.0,1.0,4,0,0,105531.6422
919,2106,1,73.0,1.0,4,0,0,105531.6422
920,2106,1,70.0,1.0,4,0,0,105531.6422
921,2106,9,68.0,1.0,4,0,0,105531.6422
922,2106,1,72.0,0.0,4,0,0,105531.6422
923,2106,1,54.0,1.0,4,0,0,105531.6422
924,2107,1,82.0,0.0,4,1,3,106193.4225
925,2107,10,78.0,1.0,4,1,3,106193.4225
926,2107,1,70.0,1.0,4,1,3,106193.4225
927,2107,9,78.0,1.0,4,1,3,106193.4225
928,2107,1,57.0,0.0,4,1,3,106193.4225
929,2107,1,64.0,1.0,4,1,3,106193.4225
930,2107,1,60.0,0.0,4,1,3,106193.4225
931,2107,9,77.0,1.0,4,1,3,106193.4225
932,2107,1,76.0,1.0,4,1,3,106193.4225
933,2107,9,59.0,1.0,4,0,3,106193.4225
934,2107,1,68.0,1.0,4,0,3,106193.4225
935,2107,1,69.0,1.0,4,0,3,106193.4225
936,2107,1,62.0,0.0,4,0,3,106193.4225
937,2108,10,65.0,1.0,4,1,0,185648.8198
938,2108,1,63.0,1.0,4,0,0,185648.8198
939,2110,1,49.0,0.0,4,1,1,199694.5452
940,2110,1,79.0,0.0,4,1,1,199694.5452
941,2110,9,66.0,1.0,4,0,1,199694.5452
942,2110,9,45.0,1.0,4,0,1,199694.5452
943,2110,9,89.0,1.0,4,0,1,199694.5452
944,2111,1,76.0,0.0,4,1,3,103435.0169
945,2111,1,77.0,0.0,4,1,3,103435.0169
946,2111,1,60.0,0.0,4,1,3,103435.0169
947,2111,1,63.0,1.0,4,1,3,103435.0169
948,2111,1,50.0,1.0,4,1,3,103435.0169
949,2111,1,65.0,1.0,4,1,3,103435.0169
950,2111,1,69.0,1.0,4,1,3,103435.0169
951,2111,1,77.0,0.0,4,1,3,103435.0169
952,2111,1,72.0,0.0,4,1,3,103435.0169
953,2111,9,59.0,1.0,4,1,3,103435.0169
954,2111,10,57.0,1.0,4,1,3,103435.0169
955,2111,1,72.0,0.0,4,1,3,103435.0169
956,2111,1,72.0,1.0,4,0,3,103435.0169
957,2112,2,53.0,0.0,4,1,0,79701.2354
958,2112,1,57.0,1.0,4,1,0,79701.2354
959,2112,1,57.0,0.0,4,1,0,79701.2354
960,2112,1,70.0,0.0,4,1,0,79701.2354
961,2112,9,82.0,1.0,4,1,0,79701.2354
962,2112,1,70.0,1.0,4,1,0,79701.2354
963,2112,1,49.0,0.0,4,1,0,79701.2354
964,2112,1,75.0,1.0,4,1,0,79701.2354
965,2112,1,89.0,1.0,4,1,0,79701.2354
966,2112,9,66.0,1.0,4,0,0,79701.2354
967,2112,9,41.0,1.0,4,0,0,79701.2354
968,2112,9,69.0,1.0,4,0,0,79701.2354
969,2112,1,47.0,0.0,4,0,0,79701.2354
970,2112,1,53.0,1.0,4,0,0,79701.2354
971,2112,1,83.0,0.0,4,0,0,79701.2354
972,2112,1,39.0,0.0,4,0,0,79701.2354
973,2112,1,74.0,1.0,4,0,0,79701.2354
974,2112,1,35.0,1.0,4,0,0,79701.2354
975,2112,1,66.0,1.0,4,0,0,79701.2354
976,2113,1,70.0,0.0,4,1,3,80683.9604
977,2113,1,87.0,0.0,4,1,3,80683.9604
978,2113,2,77.0,0.0,4,1,3,80683.9604
979,2113,1,58.0,0.0,4,1,3,80683.9604
980,2113,1,56.0,1.0,4,1,3,80683.9604
981,2113,1,65.0,0.0,4,1,3,80683.9604
982,2113,1,64.0,1.0,4,1,3,80683.9604
983,2113,1,87.0,1.0,4,1,3,80683.9604
984,2113,1,68.0,1.0,4,1,3,80683.9604
985,2113,1,61.0,0.0,4,1,3,80683.9604
986,2113,1,82.0,1.0,4,1,3,80683.9604
987,2113,2,52.0,1.0,4,1,3,80683.9604
988,2113,1,52.0,1.0,4,1,3,80683.9604
989,2113,9,43.0,1.0,4,1,3,80683.9604
990,2113,1,76.0,1.0,4,1,3,80683.9604
991,2113,1,69.0,1.0,4,0,3,80683.9604
992,2113,1,50.0,0.0,4,0,3,80683.9604
993,2113,1,79.0,1.0,4,0,3,80683.9604
994,2113,1,45.0,0.0,4,0,3,80683.9604
995,2113,2,82.0,0.0,4,0,3,80683.9604
996,2113,1,77.0,0.0,4,0,3,80683.9604
997,2113,9,72.0,1.0,4,0,3,80683.9604
998,2113,1,72.0,0.0,4,0,3,80683.9604
999,2113,1,81.0,0.0,4,0,3,80683.9604
1000,2113,1,59.0,0.0,4,0,3,80683.9604
1001,2114,1,55.0,1.0,4,1,3,74365.45682
1002,2114,1,66.0,1.0,4,1,3,74365.45682
1003,2114,1,74.0,0.0,4,1,3,74365.45682
1004,2114,1,57.0,0.0,4,1,3,74365.45682
1005,2114,1,60.0,0.0,4,1,3,74365.45682
1006,2114,1,48.0,1.0,4,1,3,74365.45682
1007,2114,1,58.0,0.0,4,1,3,74365.45682
1008,2114,2,61.0,1.0,4,1,3,74365.45682
1009,2114,9,66.0,1.0,4,1,3,74365.45682
1010,2114,1,44.0,1.0,4,1,3,74365.45682
1011,2114,1,65.0,0.0,4,1,3,74365.45682
1012,2114,10,56.0,0.0,4,1,3,74365.45682
1013,2114,1,57.0,1.0,4,0,3,74365.45682
1014,2114,1,56.0,1.0,4,0,3,74365.45682
1015,2114,1,63.0,1.0,4,0,3,74365.45682
1016,2114,9,65.0,1.0,4,0,3,74365.45682
1017,2114,1,59.0,0.0,4,0,3,74365.45682
1018,2114,1,56.0,0.0,4,0,3,74365.45682
1019,2115,11,77.0,1.0,4,1,2,68403.75611
1020,2115,9,68.0,1.0,4,1,2,68403.75611
1021,2115,1,64.0,1.0,4,0,2,68403.75611
1022,2115,1,17.0,1.0,4,0,2,68403.75611
1023,2116,9,58.0,1.0,4,1,2,67056.00435
1024,2116,9,72.0,1.0,4,1,2,67056.00435
1025,2116,1,63.0,0.0,4,1,2,67056.00435
1026,2116,1,56.0,1.0,4,0,2,67056.00435
1027,2116,9,74.0,1.0,4,0,2,67056.00435
1028,2117,1,85.0,0.0,4,1,3,71197.37844
1029,2117,1,54.0,0.0,4,1,3,71197.37844
1030,2117,2,81.0,1.0,4,1,3,71197.37844
1031,2117,1,49.0,0.0,4,1,3,71197.37844
