postcode,tax individuals,avg tax income,avg gross tax paid,avg net tax paid,avg salary,no pensions,avg pension,avg income,no donations,value donations,avg donation value
3096,854,68994.13466,15263.55504,15462.37002,62356.15797,14,5881.571429,72117.2904,372,134423,361.3521505
3097,687,88004.44105,22754.15429,23688.27656,72269.30826,6,7177,92103.9476,240,148635,619.3125
3099,2174,69668.85833,15457.92824,15981.99172,63117.68823,22,8023.590909,72656.63707,952,346505,363.9758403
3101,12233,126316.1824,39035.17484,40109.62078,87568.45026,104,8231.086538,133193.0116,5280,16899111,3200.589205
3102,3122,95963.44587,25760.00705,26555.93562,82740.7483,47,7995.297872,102698.0721,1418,5163199,3641.184062
3103,7215,111853.8254,33051.03299,33968.85932,82790.75666,104,8817.144231,116856.62,3131,3337122,1065.832641
3104,9318,91576.80135,24202.9388,24877.59927,75706.95294,125,8350.608,96234.24826,4279,3535486,826.2411778
3105,4571,74402.60709,17285.42429,17949.95975,67075.51759,73,8788.068493,77862.51105,1986,722508,363.8006042
3106,7785,91193.37097,24279.11137,25025.36429,71256.24084,111,8238.144144,95316.26384,3235,1756785,543.0556414
3107,5526,73484.71082,16849.03728,17350.35957,68236.90893,115,8724.730435,77008.85559,2556,1185818,463.9350548
3108,8329,69788.76252,15654.35735,16126.53452,63060.13565,195,7411.25641,73114.67271,3505,2126599,606.7329529
3109,11397,69354.62323,15402.28773,15835.23761,65295.634,212,8137.938679,72574.88365,4886,2139437,437.8708555
3111,5400,84360.77667,21375.29741,22044.055,70687.83189,109,7921.53211,88453.8787,2311,1626091,703.6308957
3113,4064,86048.88017,21811.14641,22477.31964,72927.63416,38,8432.789474,90150.69587,1724,1039268,602.8236659
3114,1825,111862.034,32792.23575,33787.21863,85898.8706,20,7016.5,118952.6268,719,3564859,4958.079277
3115,1979,98031.26175,27052.50834,28013.667,72485.21879,14,6745,102405.3072,809,380056,469.7849197
3116,4277,63890.28408,13261.06525,13708.75497,59502.36043,84,7379.892857,67075.28057,1928,651878,338.1109959
3121,16487,86233.0686,22055.80417,22848.08661,76194.05097,86,8180.023256,90167.01213,7277,5533091,760.3533049
3122,12086,117503.6938,35499.87633,36513.78256,83740.48294,78,9386.679487,123673.0511,5163,16695577,3233.696882
3123,6798,113850.0428,33588.81242,34617.91233,84007.52919,59,8602.355932,118971.1211,3004,3592693,1195.969707
3124,11016,114569.6181,33904.99083,34686.19227,90756.95895,162,8597.506173,121615.1107,5246,20127823,3836.794319
3125,5050,72389.4899,16666.92948,17172.6802,66668.13668,118,9064.084746,75474.79089,2280,1309273,574.2425439
3126,4167,158610.4384,52845.38598,54251.10007,104668.073,48,8026.4375,166589.4051,1922,7014532,3649.600416
3127,9067,103952.0907,29250.06345,30099.90978,86969.43326,139,8077.920863,108498.0824,4352,4258567,978.5310202
3128,7606,68448.83973,15294.02538,15732.53339,64058.12944,113,8270.115044,71390.42493,3021,1988897,658.3571665
3129,6802,74539.34093,17337.14191,17855.02014,68552.85265,131,7672.770992,77716.66701,3099,1653924,533.696031
3130,13466,74977.36551,17410.30573,17976.24068,69945.65397,299,8582.598662,78160.88786,6538,3862345,590.7532885
3131,8999,64902.25936,13545.32326,13959.51972,62706.80551,224,8262.799107,67725.59151,4248,2765176,650.9359699
3132,7215,68604.87055,14849.18073,15361.97921,65490.00015,141,7608.106383,71465.55967,3478,1597902,459.4312823
3133,9437,71393.55537,16120.37138,16540.63346,66077.27445,219,6630.251142,74523.34322,4495,2066416,459.7143493
3134,14448,68576.51779,15003.71788,15490.10119,63406.52038,271,7164.815498,71643.99073,6567,2979864,453.7633623
3135,8369,65331.09655,13636.3356,14097.26992,62663.03055,174,7669.068966,68252.702,3957,1875543,473.9810462
3136,18736,63349.48879,12979.91261,13379.73788,60635.81817,413,7750.191283,66141.53368,8765,2926792,333.9180833
3137,5871,59624.73923,11665.42249,12059.58542,56617.12604,117,7212.700855,62386.44285,2750,681462,247.8043636
3138,9475,59422.5257,11504.12604,11903.94185,57781.11765,168,8154.72619,62207.43631,4487,1259692,280.7425897
3139,5970,59148.81089,11626.09782,12020.27739,54312.78066,108,7843.768519,61990.02429,2548,766445,300.8025903
3140,7265,63109.47571,12954.34403,13430.43923,58310.79593,141,7695.191489,66066.69126,3248,1036874,319.2346059
3141,13308,120316.791,37152.8299,38258.48407,82250.6188,84,8780.714286,126666.6984,5332,20099187,3769.539947
3142,8201,207949.0171,74778.44108,76597.6237,95586.64958,71,8249.760563,223361.128,3473,41384748,11916.13821
3143,4930,124192.9219,38106.18649,39149.1641,88483.93354,52,9503.769231,133180.7519,2126,8866092,4170.316087
3144,6098,150859.8921,49612.77493,51062.49262,94334.33467,61,10215.80328,158083.1783,2751,6900213,2508.25627
3145,10197,108174.6979,31248.45924,32163.54496,83327.5196,118,9134.694915,113107.1966,4681,4623516,987.719718
3146,12379,107691.9729,30725.8367,31674.86728,89608.97239,150,9032.606667,112949.9094,5951,7204594,1210.652663
3147,6231,89835.69732,23518.53179,24328.0382,76930.15078,104,9914.384615,93720.02327,3020,2688189,890.1288079
3148,3758,70593.94013,16168.17913,16737.7355,63032.21656,49,8323.061224,73576.36376,1563,589363,377.0716571
3149,14189,75170.3891,17588.66935,18074.53936,69052.59645,323,7486.529412,78420.28318,6573,4066876,618.7244789
3150,24683,74634.13977,17458.2037,17919.78293,67224.57653,524,8005.866412,78060.20724,11035,6188871,560.840145
3151,3959,64668.61733,13573.34428,13997.16848,62592.27141,92,8595.663043,67589.64107,1786,1660293,929.6153415
3152,14548,65306.65232,13716.45271,14114.35022,62731.88964,313,7874.936102,68171.65363,6699,2783667,415.5347067
3153,8820,57603.65692,10841.97302,11229.61259,56327.44783,173,7971.248555,60145.47245,4027,1147125,284.8584554
3154,2035,60047.78378,11736.45258,12113.02408,57907.47446,45,7144.444444,62782.8059,1052,304715,289.6530418
3155,9606,57584.57391,10877.80429,11199.63846,56212.76017,228,7759.175439,60146.7234,4653,1230861,264.5306254
3156,16990,63425.74126,13042.85102,13508.23885,59945.14295,312,7906.125,66297.92448,7916,2594823,327.7947196
3158,3197,61704.60432,12273.04442,12751.06913,60697.79439,38,7122.684211,64566.24992,1436,502023,349.5981894
3159,1126,63647.08437,13026.73535,13479.71847,62224.99299,5,7020.2,66608.88188,540,168797,312.587037
3160,3999,68665.53563,15317.76026,15729.04301,61590.82552,68,6881.029412,71528.44036,1811,645743,356.56709
3161,7658,107385.7805,30837.69027,31818.26143,72887.46653,72,10095.31944,113908.9175,3442,9667626,2808.723417
3162,8696,91675.97896,24261.16623,25017.67606,73459.68889,120,9636.058333,96492.98528,3747,4539860,1211.598612
3163,14444,72499.36527,16391.04641,16938.3524,68909.1241,177,7962.333333,75496.55788,6303,2596037,411.873235
3165,11578,71016.04629,15743.72406,16270.67749,68545.61988,215,7752.683721,74128.50639,5144,1822548,354.3055988
3166,9966,66275.83363,14057.46563,14585.80223,63729.97418,114,8133.298246,68985.74834,4288,1522370,355.0303172
3167,3878,63359.53275,12921.97498,13377.48014,61762.96722,50,7351.18,66087.40536,1699,521839,307.1447911
3168,6332,56393.81128,10657.22524,10967.69283,54817.94071,85,8486.635294,58782.17072,2142,809645,377.9855275
3169,7492,54308.54285,9752.393353,10084.85358,54126.87062,85,8726.282353,56516.74907,2852,797872,279.7587658
3170,8126,64735.12245,13619.55242,14067.5731,61251.0856,144,8511.479167,67618.65986,3543,1275574,360.0265312
3171,6802,49095.93164,8257.170269,8458.241253,49199.4667,86,7674.290698,51079.58189,2389,671585,281.1155295
3172,8981,57996.72275,11148.45963,11478.24151,55597.29797,180,8159.661111,60515.36967,4034,1189280,294.8140803
3173,9254,57424.55997,10861.67816,11248.73449,56539.6262,147,7808.931973,60173.27631,4089,1066605,260.8473955
3174,13021,50571.12464,8459.996774,8682.161892,50653.34704,213,8292.361502,52723.75294,5361,1361804,254.0205186
3175,17489,51496.44005,8962.989935,9240.622277,50621.40498,273,8197.739927,53806.70376,7116,2070498,290.9637437
3177,3248,47899.51416,7575.729064,7803.73984,48558.22271,75,8697.16,50037.0077,1347,348142,258.4573125
3178,15996,64649.82339,13433.55477,13932.14585,62820.34314,207,6943.913043,67738.13247,7326,2345535,320.1658477
3179,2621,61099.89775,12203.24008,12657.53873,58292.23673,48,6454.958333,63610.89317,1221,357674,292.9352989
3180,3138,60800.63735,11983.50032,12407.96973,59585.76853,62,6898.693548,63503.28904,1489,589118,395.6467428
3181,10651,83295.73683,20803.60705,21614.95024,73680.15624,58,10161.94828,87332.95324,4450,2805913,630.5422472
3182,12586,81500.38146,20400.6641,21123.74837,70533.22881,52,8998.692308,85674.86978,5099,6542188,1283.033536
3183,9307,75317.24584,17657.22097,18284.76136,65696.48856,73,8129.356164,78915.78726,4083,3722950,911.8172912
3184,8654,89160.04634,23001.30065,23761.41021,77530.72278,66,9696.363636,93848.14872,3805,3209142,843.4013141
3185,6425,95057.3421,25698.08982,26513.5835,79327.15036,94,8452.765957,99350.15144,2897,3588121,1238.564377
3186,12210,156116.7514,51531.94117,52828.03997,105062.5927,142,9031.535211,163286.7066,5240,10286169,1963.009351
3187,7282,105064.4615,29648.78777,30386.98132,89052.02872,148,9173.871622,110014.5861,3270,2906651,888.8840979
3188,7931,112268.942,32928.51854,33819.87555,90749.9034,114,9410.833333,116995.7608,3636,2310037,635.3237074
3189,2730,68025.78938,14813.74689,15376.37766,64908.40446,54,7782.944444,70997.80916,1167,536140,459.4173093
3190,4670,74009.00043,16933.05675,17466.14882,71645.94625,88,8498.511364,77173.9985,2118,706919,333.7672332
3191,4616,114337.2093,33509.329,34332.57517,92015.5501,74,9017.824324,119664.2708,2117,3013077,1423.276807
3192,9350,70287.67273,15642.64763,16112.31027,66380.74087,185,7944.27027,73289.11305,4304,1473268,342.3020446
3193,9471,105094.7185,29671.85861,30414.60163,88171.49485,192,7996.75,109937.5683,4235,2985259,704.901771
3194,6452,73926.09625,17022.72768,17567.18971,68728.76597,148,7532.385135,77252.11454,2968,1126589,379.578504
3195,16035,73261.90939,16653.88085,17241.31456,68548.26606,242,7787.966942,76619.6923,7407,2706301,365.3707304
3196,10962,63960.52463,13116.00994,13597.27349,62468.47281,215,7694.455814,67007.11613,4999,1501053,300.2706541
3197,5421,71614.47574,16229.62885,16787.78085,64439.70628,100,7565.24,75282.93617,2385,756908,317.3618449
3198,6765,57241.17251,10720.82633,11089.63001,56364.80652,170,7212.2,60148.27036,3136,793419,253.0035077
3199,21506,60167.00525,11941.84539,12300.12773,57463.89624,558,8203.879928,63253.32428,9647,2777446,287.9077433
3200,1516,48447.90106,7760.911609,7988.333113,48224.25915,31,7523.354839,50622.15172,688,147698,214.6773256
3201,8656,53772.01086,9501.783618,9859.646604,54047.96872,172,7973.936047,56598.06423,4033,945648,234.4775601
3202,1231,69850.64257,15344.86271,15837.76686,68382.4392,11,6954.545455,73033.78716,537,220412,410.4506518
3204,13413,80849.3182,19705.11858,20377.29777,74722.6267,181,8547.121547,84285.47312,6110,2543811,416.3356792
3205,5685,100738.9263,27919.92256,28882.89393,84237.53308,37,7998.972973,105509.7277,2473,2949513,1192.686211
3206,5522,158404.3837,52658.11891,53940.49113,108629.3965,55,8536.854545,166106.807,2627,8599234,3273.404644
3207,8810,108856.9182,30950.58074,31905.08672,92604.40253,54,8102.388889,114012.8753,4018,2542598,632.8018915
3211,569,70595.89631,15730.20387,16359.01406,67576.784,11,6394.272727,74832.42882,278,66508,239.2374101
3212,6602,64101.27719,13182.00939,13640.11103,62821.34265,124,6714.491935,67116.39321,3356,822310,245.0268176
3213,778,63983.82391,13260.14396,13630.69666,61477.72741,13,9343.769231,67033.17481,364,101995,280.206044
3214,6726,50664.41659,8543.67083,8731.347309,50477.62987,175,8505.497143,53042.27178,3183,638221,200.509268
3215,7854,60529.37217,12037.22478,12409.64171,57373.51768,183,7992.825137,63448.06659,4038,1201756,297.611689
3216,23298,64715.42308,13582.6706,14000.13636,60151.36131,515,7866.106796,67821.65289,11739,4343301,369.989011
3217,1113,60728.39802,11831.50943,12345.9425,60359.43297,15,7587.533333,64096.28931,559,146955,262.8890877
3218,5772,64772.45669,13534.34269,13981.62872,61288.62209,90,7086.155556,67958.02703,2900,1259288,434.2372414
3219,7649,56232.65956,10447.93973,10741.56504,54982.86173,163,9005.981595,58935.20944,3990,979725,245.5451128
3220,8060,83155.39119,21045.10993,21655.77692,66417.12358,96,7836.53125,87393.79926,3734,3562966,954.1955008
3221,2279,73467.88416,17250.73146,17819.76349,60524.42053,27,7671.740741,77207.91707,930,400150,430.2688172
3222,5268,67087.01386,14988.53702,15335.58314,57030.57502,123,8520.739837,70012,2509,616676,245.7855719
3223,2154,61222.66806,12484.74234,12503.92526,55474.1569,80,7068.4625,64320.50093,981,502558,512.2915392
3224,5269,60161.59575,11848.59947,12187.5056,57469.40905,94,8532.425532,63148.81021,2698,747990,277.2386953
3225,1670,80607.67605,20203.77605,20460.48862,60696.52825,58,6810.758621,85279.25629,797,1071241,1344.091593
3226,5850,64639.93829,13537.62688,13823.29658,59831.57065,139,8351.618705,67977.11385,3069,987224,321.676116
3227,2033,80513.65519,19733.40236,20249.82833,68041.30199,30,7878,85019.82686,977,599753,613.8720573
3228,7625,75879.88682,18095.83762,18695.14728,64711.80332,115,7647.834783,79708.50846,3341,1513012,452.8620174
3230,1050,62109.61429,12979.29714,12972.56,55337.1808,25,8048.08,65625.4019,505,310517,614.8851485
3231,513,71987.79142,16817.54581,17047.84795,57304.47253,12,8473.5,76050.11306,248,170078,685.7983871
3232,531,64229.00942,13835.11111,13628.74765,48478.61394,15,7641.466667,67978.25235,195,79684,408.6358974
3233,814,51589.15479,8986.576167,9074.605651,46409.313,18,10007.55556,54458.09337,303,148256,489.2937294
3234,36,50142.22222,8506.111111,8457.361111,39532.21429,1,11862,52944.47222,5,7816,1563.2
3235,140,55941.59286,10408.26429,10457.03571,52987.62162,5,11019.2,60012.63571,54,166761,3088.166667
3236,93,52134.89247,9169.376344,9327.096774,52821.95062,0,0,55143.09677,49,18880,385.3061224
3237,60,49458.65,8155.55,7665.016667,45118.2439,0,0,51603.83333,21,5062,241.047619
3238,94,47748.03191,7596.829787,7641.5,47321.71429,0,0,50613.5,36,19464,540.6666667
3239,161,59116.83851,11418.5528,11329.7764,54711.90476,1,305,63094.15528,60,18093,301.55
3240,877,64733.12885,13641.35959,14009.31927,61435.22877,13,7723.076923,68269.95439,364,136929,376.1785714
3241,936,56513.72329,10584.33333,10850.07692,55144.95391,19,8844.684211,59758.60043,409,145412,355.5305623
3242,357,55482.81793,10424.79832,10527.83193,48766.01423,5,1790.6,58902.7563,134,44274,330.4029851
3243,124,99521.96774,29622.77419,30506.79032,56431.07778,1,2988,108285.1613,43,508585,11827.55814
3249,1455,56927.42337,10767.72784,10804.77457,52012.13103,15,6156.4,60265.4866,494,116834,236.5060729
3250,4682,54997.26783,10048.08547,10320.14289,51552.84625,118,8333.779661,57777.78449,1950,361369,185.3174359
3251,197,54191.05584,9775.964467,9777.309645,52167.72903,1,6894,58355.73604,64,19143,299.109375
3254,125,52332.44,9143.52,9349.848,54232.17143,4,7683.75,55400.048,43,77588,1804.372093
3260,1794,56362.534,10572.01561,10519.35173,50098.39276,42,8814.571429,59775.0786,614,154832,252.1693811
3264,983,59976.10682,11899.15768,11803.48728,50080.48047,23,8444.956522,63217.32757,391,81568,208.6138107
3265,993,62752.6566,13050.39113,12559.5005,45557.11888,19,6697.947368,67468.3716,382,84375,220.8769634
3266,1189,57283.54668,10834.4537,10600.05551,49922.25892,27,8015.333333,61162.95122,340,88104,259.1294118
3267,115,54340.4,9948.53913,8870.2,41452.86486,2,14718,59366.1913,21,3444,164
3268,1212,68417.44637,15264.31601,14724.87129,50512.17945,29,7990.034483,74107.83086,382,94461,247.2801047
3269,297,71752.12121,16497.17508,15894.13468,59005.31282,3,3185,76423.55892,85,16603,195.3294118
3270,83,61924.46988,13232.24096,13633.0241,59959.31579,3,6667.333333,66506.60241,30,11101,370.0333333
3271,85,57779.89412,11609.56471,11098.34118,46472.7,0,0,62338.04706,20,12325,616.25
3272,548,53369.93613,9662.80292,9669.494526,46097.55991,15,9066.4,57054.96533,296,51757,174.8547297
3273,60,52751.56667,9733.733333,9354.316667,49005.51613,3,10071.33333,56919.4,13,6403,492.5384615
3274,99,52813.43434,9715.141414,9115.343434,45987.17544,2,8166.5,57317.75758,35,3737,106.7714286
3275,158,53369.02532,9430.677215,9793.316456,52490.52593,2,12467,55860.96835,90,9359,103.9888889
3276,184,55559.33152,10429.65761,10666.05435,50845.48299,1,46,59219.11957,91,8177,89.85714286
3277,866,74939.79561,18285.2679,18515.45497,50400.92515,13,9549.384615,79022.92725,413,82548,199.874092
3278,110,60041.43636,11866.67273,12025.98182,50782.59783,0,0,64067.31818,46,7591,165.0217391
3279,111,61809.16216,12386.58559,11934.87387,53321.24658,0,0,65360.93694,47,13830,294.2553191
3280,12949,59875.51741,12013.11422,12357.44351,52618.99647,266,8651.229323,63220.27547,7398,4553420,615.4933766
3281,700,59350.35857,11605.83286,11777.00571,53282.11337,11,6185.090909,63013.21286,351,90467,257.7407407
3282,1137,54349.38434,9762.788918,9988.291996,51598.06646,19,7761.894737,57243.0343,630,115366,183.1206349
3283,449,60338.3118,12028.04232,12169.00223,51939,7,8893.714286,63970.70156,208,29269,140.7163462
3284,1359,63679.79323,13511.37454,13777.2833,54776.90385,38,9235.289474,67165.32377,612,235122,384.1862745
3285,461,60607.55315,12127.78525,12294.87419,56725.22376,11,9764.090909,64104.29067,185,59305,320.5675676
3286,234,56130.72222,10888.82051,10808.4188,44991.2454,10,5171.1,58573.74359,83,14073,169.5542169
3287,160,49816.1375,8503.09375,8436.9,43165.73729,2,358.5,53359.51875,59,19451,329.6779661
3289,309,53312.12621,9528.485437,9634.352751,46389.29694,5,5851,57235.83819,127,48485,381.7716535
3292,47,53469.85106,9753.553191,9636.021277,44807.06667,0,0,57793.7234,16,5100,318.75
3293,138,51802.21014,9132.73913,8735.333333,43512.09901,4,8546.25,56433.94928,50,9866,197.32
3294,368,53019.9837,9708.845109,9752.230978,48073.97455,11,6953.181818,56964.56793,131,40081,305.9618321
3300,4099,55748.29153,10412.30081,10689.81361,50685.52876,131,7093.068702,59074.49646,1904,2630690,1381.664916
3301,487,53040.77618,9645.051335,9476.531828,47134.57459,8,11874.375,56709.3347,195,158156,811.0564103
3302,164,54295.02439,10160.76829,9825.926829,46113.47107,2,11885.5,57193.96341,47,15706,334.1702128
3303,120,59545.65833,12129.73333,12000.25,51145.3913,2,8719.5,62588.575,32,8176,255.5
